tagname,value,timestamp,ist_timestamp
Hanger_RFID_Data[2],,2026-09-10T00:41:30.599Z,2026-09-10 06:11:30.599
Hanger_RFID_Data[2],,2026-09-10T00:41:41.338Z,2026-09-10 06:11:41.338
Hanger_RFID_Data[2],,2026-09-10T00:41:52.076Z,2026-09-10 06:11:52.076
Hanger_RFID_Data[2],,2026-09-10T00:42:02.832Z,2026-09-10 06:12:02.832
Hanger_RFID_Data[2],,2026-09-10T00:42:13.622Z,2026-09-10 06:12:13.622
Hanger_RFID_Data[2],,2026-09-10T00:42:24.425Z,2026-09-10 06:12:24.425
Hanger_RFID_Data[2],,2026-09-10T00:42:35.163Z,2026-09-10 06:12:35.163
Hanger_RFID_Data[2],,2026-09-10T00:42:45.928Z,2026-09-10 06:12:45.928
Hanger_RFID_Data[2],,2026-09-10T00:42:56.717Z,2026-09-10 06:12:56.717
Hanger_RFID_Data[2],,2026-09-10T00:43:07.501Z,2026-09-10 06:13:07.501
Hanger_RFID_Data[2],,2026-09-10T00:43:18.260Z,2026-09-10 06:13:18.260
Hanger_RFID_Data[2],,2026-09-10T00:43:29.047Z,2026-09-10 06:13:29.047
Hanger_RFID_Data[2],,2026-09-10T00:43:39.817Z,2026-09-10 06:13:39.817
Hanger_RFID_Data[2],,2026-09-10T00:43:50.616Z,2026-09-10 06:13:50.616
Hanger_RFID_Data[2],,2026-09-10T00:44:01.380Z,2026-09-10 06:14:01.380
Hanger_RFID_Data[2],,2026-09-10T00:44:12.169Z,2026-09-10 06:14:12.169
Hanger_RFID_Data[2],,2026-09-10T00:44:22.951Z,2026-09-10 06:14:22.951
Hanger_RFID_Data[2],,2026-09-10T00:44:33.753Z,2026-09-10 06:14:33.753
Hanger_RFID_Data[2],,2026-09-10T00:44:44.519Z,2026-09-10 06:14:44.519
Hanger_RFID_Data[2],,2026-09-10T00:44:55.312Z,2026-09-10 06:14:55.312
Hanger_RFID_Data[2],,2026-09-10T00:45:06.110Z,2026-09-10 06:15:06.110
Hanger_RFID_Data[2],,2026-09-10T00:45:16.868Z,2026-09-10 06:15:16.868
Hanger_RFID_Data[2],,2026-09-10T00:45:27.644Z,2026-09-10 06:15:27.644
Hanger_RFID_Data[2],,2026-09-10T00:45:38.378Z,2026-09-10 06:15:38.378
Hanger_RFID_Data[2],,2026-09-10T00:45:49.159Z,2026-09-10 06:15:49.159
Hanger_RFID_Data[2],,2026-09-10T00:45:59.919Z,2026-09-10 06:15:59.919
Hanger_RFID_Data[2],,2026-09-10T00:46:10.679Z,2026-09-10 06:16:10.679
Hanger_RFID_Data[2],,2026-09-10T00:46:21.447Z,2026-09-10 06:16:21.447
Hanger_RFID_Data[2],,2026-09-10T00:46:32.245Z,2026-09-10 06:16:32.245
Hanger_RFID_Data[2],,2026-09-10T00:46:43.067Z,2026-09-10 06:16:43.067
Hanger_RFID_Data[2],,2026-09-10T00:46:53.827Z,2026-09-10 06:16:53.827
Hanger_RFID_Data[2],,2026-09-10T00:47:04.599Z,2026-09-10 06:17:04.599
Hanger_RFID_Data[2],,2026-09-10T00:47:15.388Z,2026-09-10 06:17:15.388
Hanger_RFID_Data[2],,2026-09-10T00:47:26.176Z,2026-09-10 06:17:26.176
Hanger_RFID_Data[2],,2026-09-10T00:47:36.943Z,2026-09-10 06:17:36.943
Hanger_RFID_Data[2],,2026-09-10T00:47:47.729Z,2026-09-10 06:17:47.729
Hanger_RFID_Data[2],,2026-09-10T00:47:58.499Z,2026-09-10 06:17:58.499
Hanger_RFID_Data[2],,2026-09-10T00:48:09.299Z,2026-09-10 06:18:09.299
Hanger_RFID_Data[2],,2026-09-10T00:48:20.115Z,2026-09-10 06:18:20.115
Hanger_RFID_Data[2],,2026-09-10T00:48:30.895Z,2026-09-10 06:18:30.895
Hanger_RFID_Data[2],,2026-09-10T00:48:41.684Z,2026-09-10 06:18:41.684
Hanger_RFID_Data[2],,2026-09-10T00:48:52.439Z,2026-09-10 06:18:52.439
Hanger_RFID_Data[2],,2026-09-10T00:49:03.254Z,2026-09-10 06:19:03.254
Hanger_RFID_Data[2],,2026-09-10T00:49:14.024Z,2026-09-10 06:19:14.024
Hanger_RFID_Data[2],,2026-09-10T00:49:24.803Z,2026-09-10 06:19:24.803
Hanger_RFID_Data[2],,2026-09-10T00:49:35.568Z,2026-09-10 06:19:35.568
Hanger_RFID_Data[2],,2026-09-10T00:49:46.380Z,2026-09-10 06:19:46.380
Hanger_RFID_Data[2],,2026-09-10T00:49:57.161Z,2026-09-10 06:19:57.161
Hanger_RFID_Data[2],,2026-09-10T00:50:07.950Z,2026-09-10 06:20:07.950
Hanger_RFID_Data[2],,2026-09-10T00:50:18.710Z,2026-09-10 06:20:18.710
Hanger_RFID_Data[2],,2026-09-10T00:50:29.497Z,2026-09-10 06:20:29.497
Hanger_RFID_Data[2],,2026-09-10T00:50:40.297Z,2026-09-10 06:20:40.297
Hanger_RFID_Data[2],,2026-09-10T00:50:51.101Z,2026-09-10 06:20:51.101
Hanger_RFID_Data[2],,2026-09-10T00:51:01.851Z,2026-09-10 06:21:01.851
Hanger_RFID_Data[2],,2026-09-10T00:51:12.659Z,2026-09-10 06:21:12.659
Hanger_RFID_Data[2],,2026-09-10T00:51:23.476Z,2026-09-10 06:21:23.476
Hanger_RFID_Data[2],,2026-09-10T00:51:34.268Z,2026-09-10 06:21:34.268
Hanger_RFID_Data[2],,2026-09-10T00:51:45.058Z,2026-09-10 06:21:45.058
Hanger_RFID_Data[2],,2026-09-10T00:51:55.871Z,2026-09-10 06:21:55.871
Hanger_RFID_Data[2],,2026-09-10T00:52:06.673Z,2026-09-10 06:22:06.673
Hanger_RFID_Data[2],,2026-09-10T00:52:17.471Z,2026-09-10 06:22:17.471
Hanger_RFID_Data[2],,2026-09-10T00:52:28.286Z,2026-09-10 06:22:28.286
Hanger_RFID_Data[2],,2026-09-10T00:52:39.100Z,2026-09-10 06:22:39.100
Hanger_RFID_Data[2],,2026-09-10T00:52:49.870Z,2026-09-10 06:22:49.870
Hanger_RFID_Data[2],,2026-09-10T00:53:00.682Z,2026-09-10 06:23:00.682
Hanger_RFID_Data[2],,2026-09-10T00:53:11.456Z,2026-09-10 06:23:11.456
Hanger_RFID_Data[2],,2026-09-10T00:53:22.279Z,2026-09-10 06:23:22.279
Hanger_RFID_Data[2],,2026-09-10T00:53:33.090Z,2026-09-10 06:23:33.090
Hanger_RFID_Data[2],,2026-09-10T00:53:43.875Z,2026-09-10 06:23:43.875
Hanger_RFID_Data[2],,2026-09-10T00:53:54.668Z,2026-09-10 06:23:54.668
Hanger_RFID_Data[2],,2026-09-10T00:54:05.429Z,2026-09-10 06:24:05.429
Hanger_RFID_Data[2],,2026-09-10T00:54:16.242Z,2026-09-10 06:24:16.242
Hanger_RFID_Data[2],,2026-09-10T00:54:27.026Z,2026-09-10 06:24:27.026
Hanger_RFID_Data[2],,2026-09-10T00:54:37.832Z,2026-09-10 06:24:37.832
Hanger_RFID_Data[2],,2026-09-10T00:54:48.624Z,2026-09-10 06:24:48.624
Hanger_RFID_Data[2],,2026-09-10T00:54:59.403Z,2026-09-10 06:24:59.403
Hanger_RFID_Data[2],,2026-09-10T00:55:10.172Z,2026-09-10 06:25:10.172
Hanger_RFID_Data[2],,2026-09-10T00:55:20.927Z,2026-09-10 06:25:20.927
Hanger_RFID_Data[2],,2026-09-10T00:55:31.724Z,2026-09-10 06:25:31.724
Hanger_RFID_Data[2],,2026-09-10T00:55:42.521Z,2026-09-10 06:25:42.521
Hanger_RFID_Data[2],,2026-09-10T00:55:53.331Z,2026-09-10 06:25:53.331
Hanger_RFID_Data[2],,2026-09-10T00:56:04.110Z,2026-09-10 06:26:04.110
Hanger_RFID_Data[2],,2026-09-10T00:56:14.861Z,2026-09-10 06:26:14.861
Hanger_RFID_Data[2],,2026-09-10T00:56:25.658Z,2026-09-10 06:26:25.658
Hanger_RFID_Data[2],,2026-09-10T00:56:36.433Z,2026-09-10 06:26:36.433
Hanger_RFID_Data[2],,2026-09-10T00:56:47.223Z,2026-09-10 06:26:47.223
Hanger_RFID_Data[2],,2026-09-10T00:56:58.014Z,2026-09-10 06:26:58.014
Hanger_RFID_Data[2],,2026-09-10T00:57:08.771Z,2026-09-10 06:27:08.771
Hanger_RFID_Data[2],,2026-09-10T00:57:19.566Z,2026-09-10 06:27:19.566
Hanger_RFID_Data[2],,2026-09-10T00:57:30.335Z,2026-09-10 06:27:30.335
Hanger_RFID_Data[2],,2026-09-10T00:57:41.124Z,2026-09-10 06:27:41.124
Hanger_RFID_Data[2],,2026-09-10T00:57:51.899Z,2026-09-10 06:27:51.899
Hanger_RFID_Data[2],,2026-09-10T00:58:02.679Z,2026-09-10 06:28:02.679
Hanger_RFID_Data[2],,2026-09-10T00:58:13.457Z,2026-09-10 06:28:13.457
Hanger_RFID_Data[2],,2026-09-10T00:58:24.256Z,2026-09-10 06:28:24.256
Hanger_RFID_Data[2],,2026-09-10T00:58:35.031Z,2026-09-10 06:28:35.031
Hanger_RFID_Data[2],,2026-09-10T00:58:45.794Z,2026-09-10 06:28:45.794
Hanger_RFID_Data[2],,2026-09-10T00:58:56.588Z,2026-09-10 06:28:56.588
Hanger_RFID_Data[2],,2026-09-10T00:59:07.418Z,2026-09-10 06:29:07.418
Hanger_RFID_Data[2],,2026-09-10T00:59:18.226Z,2026-09-10 06:29:18.226
Hanger_RFID_Data[2],,2026-09-10T00:59:28.993Z,2026-09-10 06:29:28.993
Hanger_RFID_Data[2],,2026-09-10T00:59:39.759Z,2026-09-10 06:29:39.759
Hanger_RFID_Data[2],,2026-09-10T00:59:50.508Z,2026-09-10 06:29:50.508
Hanger_RFID_Data[2],,2026-09-10T01:00:01.289Z,2026-09-10 06:30:01.289
Hanger_RFID_Data[2],,2026-09-10T01:00:12.077Z,2026-09-10 06:30:12.077
Hanger_RFID_Data[2],,2026-09-10T01:00:22.848Z,2026-09-10 06:30:22.848
Hanger_RFID_Data[2],,2026-09-10T01:00:33.631Z,2026-09-10 06:30:33.631
Hanger_RFID_Data[2],,2026-09-10T01:00:44.427Z,2026-09-10 06:30:44.427
Hanger_RFID_Data[2],,2026-09-10T01:00:55.229Z,2026-09-10 06:30:55.229
Hanger_RFID_Data[2],,2026-09-10T01:01:06.065Z,2026-09-10 06:31:06.065
Hanger_RFID_Data[2],,2026-09-10T01:01:16.849Z,2026-09-10 06:31:16.849
Hanger_RFID_Data[2],,2026-09-10T01:01:27.620Z,2026-09-10 06:31:27.620
Hanger_RFID_Data[2],,2026-09-10T01:01:38.396Z,2026-09-10 06:31:38.396
Hanger_RFID_Data[2],,2026-09-10T01:01:49.201Z,2026-09-10 06:31:49.201
Hanger_RFID_Data[2],,2026-09-10T01:02:00.013Z,2026-09-10 06:32:00.013
Hanger_RFID_Data[2],,2026-09-10T01:02:10.785Z,2026-09-10 06:32:10.785
Hanger_RFID_Data[2],,2026-09-10T01:02:21.564Z,2026-09-10 06:32:21.564
Hanger_RFID_Data[2],,2026-09-10T01:02:32.361Z,2026-09-10 06:32:32.361
Hanger_RFID_Data[2],,2026-09-10T01:02:43.142Z,2026-09-10 06:32:43.142
Hanger_RFID_Data[2],,2026-09-10T01:02:53.950Z,2026-09-10 06:32:53.950
Hanger_RFID_Data[2],,2026-09-10T01:03:04.712Z,2026-09-10 06:33:04.712
Hanger_RFID_Data[2],,2026-09-10T01:03:15.482Z,2026-09-10 06:33:15.482
Hanger_RFID_Data[2],,2026-09-10T01:03:26.294Z,2026-09-10 06:33:26.294
Hanger_RFID_Data[2],,2026-09-10T01:03:37.061Z,2026-09-10 06:33:37.061
Hanger_RFID_Data[2],,2026-09-10T01:03:47.865Z,2026-09-10 06:33:47.865
Hanger_RFID_Data[2],,2026-09-10T01:03:58.653Z,2026-09-10 06:33:58.653
Hanger_RFID_Data[2],,2026-09-10T01:04:09.462Z,2026-09-10 06:34:09.462
Hanger_RFID_Data[2],,2026-09-10T01:04:20.243Z,2026-09-10 06:34:20.243
Hanger_RFID_Data[2],,2026-09-10T01:04:31.047Z,2026-09-10 06:34:31.047
Hanger_RFID_Data[2],,2026-09-10T01:04:41.844Z,2026-09-10 06:34:41.844
Hanger_RFID_Data[2],,2026-09-10T01:04:52.633Z,2026-09-10 06:34:52.633
Hanger_RFID_Data[2],,2026-09-10T01:05:03.443Z,2026-09-10 06:35:03.443
Hanger_RFID_Data[2],,2026-09-10T01:05:14.261Z,2026-09-10 06:35:14.261
Hanger_RFID_Data[2],,2026-09-10T01:05:25.031Z,2026-09-10 06:35:25.031
Hanger_RFID_Data[2],,2026-09-10T01:05:35.844Z,2026-09-10 06:35:35.844
Hanger_RFID_Data[2],,2026-09-10T01:05:46.624Z,2026-09-10 06:35:46.624
Hanger_RFID_Data[2],,2026-09-10T01:05:57.395Z,2026-09-10 06:35:57.395
Hanger_RFID_Data[2],,2026-09-10T01:06:08.193Z,2026-09-10 06:36:08.193
Hanger_RFID_Data[2],,2026-09-10T01:06:18.982Z,2026-09-10 06:36:18.982
Hanger_RFID_Data[2],,2026-09-10T01:06:29.799Z,2026-09-10 06:36:29.799
Hanger_RFID_Data[2],,2026-09-10T01:06:40.599Z,2026-09-10 06:36:40.599
Hanger_RFID_Data[2],,2026-09-10T01:06:51.393Z,2026-09-10 06:36:51.393
Hanger_RFID_Data[2],,2026-09-10T01:07:02.200Z,2026-09-10 06:37:02.200
Hanger_RFID_Data[2],,2026-09-10T01:07:12.968Z,2026-09-10 06:37:12.968
Hanger_RFID_Data[2],,2026-09-10T01:07:23.796Z,2026-09-10 06:37:23.796
Hanger_RFID_Data[2],,2026-09-10T01:07:34.580Z,2026-09-10 06:37:34.580
Hanger_RFID_Data[2],,2026-09-10T01:07:45.369Z,2026-09-10 06:37:45.369
Hanger_RFID_Data[2],,2026-09-10T01:07:56.151Z,2026-09-10 06:37:56.151
Hanger_RFID_Data[2],,2026-09-10T01:08:06.919Z,2026-09-10 06:38:06.919
Hanger_RFID_Data[2],,2026-09-10T01:08:17.721Z,2026-09-10 06:38:17.721
Hanger_RFID_Data[2],,2026-09-10T01:08:28.495Z,2026-09-10 06:38:28.495
Hanger_RFID_Data[2],,2026-09-10T01:08:39.249Z,2026-09-10 06:38:39.249
Hanger_RFID_Data[2],,2026-09-10T01:08:50.055Z,2026-09-10 06:38:50.055
Hanger_RFID_Data[2],,2026-09-10T01:09:00.872Z,2026-09-10 06:39:00.872
Hanger_RFID_Data[2],,2026-09-10T01:09:11.693Z,2026-09-10 06:39:11.693
Hanger_RFID_Data[2],,2026-09-10T01:09:22.474Z,2026-09-10 06:39:22.474
Hanger_RFID_Data[2],,2026-09-10T01:09:33.250Z,2026-09-10 06:39:33.250
Hanger_RFID_Data[2],,2026-09-10T01:09:44.033Z,2026-09-10 06:39:44.033
Hanger_RFID_Data[2],,2026-09-10T01:09:54.828Z,2026-09-10 06:39:54.828
Hanger_RFID_Data[2],,2026-09-10T01:10:05.585Z,2026-09-10 06:40:05.585
Hanger_RFID_Data[2],,2026-09-10T01:10:16.328Z,2026-09-10 06:40:16.328
Hanger_RFID_Data[2],,2026-09-10T01:10:27.100Z,2026-09-10 06:40:27.100
Hanger_RFID_Data[2],,2026-09-10T01:10:37.882Z,2026-09-10 06:40:37.882
Hanger_RFID_Data[2],,2026-09-10T01:10:48.674Z,2026-09-10 06:40:48.674
Hanger_RFID_Data[2],,2026-09-10T01:10:59.454Z,2026-09-10 06:40:59.454
Hanger_RFID_Data[2],,2026-09-10T01:11:10.266Z,2026-09-10 06:41:10.266
Hanger_RFID_Data[2],,2026-09-10T01:11:21.096Z,2026-09-10 06:41:21.096
Hanger_RFID_Data[2],,2026-09-10T01:11:31.932Z,2026-09-10 06:41:31.932
Hanger_RFID_Data[2],,2026-09-10T01:11:42.737Z,2026-09-10 06:41:42.737
Hanger_RFID_Data[2],,2026-09-10T01:11:53.540Z,2026-09-10 06:41:53.540
Hanger_RFID_Data[2],,2026-09-10T01:12:04.336Z,2026-09-10 06:42:04.336
Hanger_RFID_Data[2],,2026-09-10T01:12:15.106Z,2026-09-10 06:42:15.106
Hanger_RFID_Data[2],,2026-09-10T01:12:25.903Z,2026-09-10 06:42:25.903
Hanger_RFID_Data[2],,2026-09-10T01:12:36.720Z,2026-09-10 06:42:36.720
Hanger_RFID_Data[2],,2026-09-10T01:12:47.499Z,2026-09-10 06:42:47.499
Hanger_RFID_Data[2],,2026-09-10T01:12:58.294Z,2026-09-10 06:42:58.294
Hanger_RFID_Data[2],,2026-09-10T01:13:09.090Z,2026-09-10 06:43:09.090
Hanger_RFID_Data[2],,2026-09-10T01:13:19.857Z,2026-09-10 06:43:19.857
Hanger_RFID_Data[2],,2026-09-10T01:13:30.656Z,2026-09-10 06:43:30.656
Hanger_RFID_Data[2],,2026-09-10T01:13:41.442Z,2026-09-10 06:43:41.442
Hanger_RFID_Data[2],,2026-09-10T01:13:52.267Z,2026-09-10 06:43:52.267
Hanger_RFID_Data[2],,2026-09-10T01:14:03.071Z,2026-09-10 06:44:03.071
Hanger_RFID_Data[2],,2026-09-10T01:14:13.874Z,2026-09-10 06:44:13.874
Hanger_RFID_Data[2],,2026-09-10T01:14:24.690Z,2026-09-10 06:44:24.690
Hanger_RFID_Data[2],,2026-09-10T01:14:35.473Z,2026-09-10 06:44:35.473
Hanger_RFID_Data[2],,2026-09-10T01:14:46.257Z,2026-09-10 06:44:46.257
Hanger_RFID_Data[2],,2026-09-10T01:14:57.051Z,2026-09-10 06:44:57.051
Hanger_RFID_Data[2],,2026-09-10T01:15:07.816Z,2026-09-10 06:45:07.816
Hanger_RFID_Data[2],,2026-09-10T01:15:18.647Z,2026-09-10 06:45:18.647
Hanger_RFID_Data[2],,2026-09-10T01:15:29.466Z,2026-09-10 06:45:29.466
Hanger_RFID_Data[2],,2026-09-10T01:15:40.249Z,2026-09-10 06:45:40.249
Hanger_RFID_Data[2],,2026-09-10T01:15:51.049Z,2026-09-10 06:45:51.049
Hanger_RFID_Data[2],,2026-09-10T01:16:01.821Z,2026-09-10 06:46:01.821
Hanger_RFID_Data[2],,2026-09-10T01:16:12.634Z,2026-09-10 06:46:12.634
Hanger_RFID_Data[2],,2026-09-10T01:16:23.451Z,2026-09-10 06:46:23.451
Hanger_RFID_Data[2],,2026-09-10T01:16:34.249Z,2026-09-10 06:46:34.249
Hanger_RFID_Data[2],,2026-09-10T01:16:45.079Z,2026-09-10 06:46:45.079
Hanger_RFID_Data[2],,2026-09-10T01:16:55.867Z,2026-09-10 06:46:55.867
Hanger_RFID_Data[2],,2026-09-10T01:17:06.682Z,2026-09-10 06:47:06.682
Hanger_RFID_Data[2],,2026-09-10T01:17:17.468Z,2026-09-10 06:47:17.468
Hanger_RFID_Data[2],,2026-09-10T01:17:28.263Z,2026-09-10 06:47:28.263
Hanger_RFID_Data[2],,2026-09-10T01:17:39.035Z,2026-09-10 06:47:39.035
Hanger_RFID_Data[2],,2026-09-10T01:17:49.844Z,2026-09-10 06:47:49.844
Hanger_RFID_Data[2],,2026-09-10T01:18:00.674Z,2026-09-10 06:48:00.674
Hanger_RFID_Data[2],,2026-09-10T01:18:11.476Z,2026-09-10 06:48:11.476
Hanger_RFID_Data[2],,2026-09-10T01:18:22.295Z,2026-09-10 06:48:22.295
Hanger_RFID_Data[2],,2026-09-10T01:18:33.140Z,2026-09-10 06:48:33.140
Hanger_RFID_Data[2],,2026-09-10T01:18:43.899Z,2026-09-10 06:48:43.899
Hanger_RFID_Data[2],,2026-09-10T01:18:54.711Z,2026-09-10 06:48:54.711
Hanger_RFID_Data[2],,2026-09-10T01:19:05.500Z,2026-09-10 06:49:05.500
Hanger_RFID_Data[2],,2026-09-10T01:19:16.307Z,2026-09-10 06:49:16.307
Hanger_RFID_Data[2],,2026-09-10T01:19:27.131Z,2026-09-10 06:49:27.131
Hanger_RFID_Data[2],,2026-09-10T01:19:37.979Z,2026-09-10 06:49:37.979
Hanger_RFID_Data[2],,2026-09-10T01:19:48.794Z,2026-09-10 06:49:48.794
Hanger_RFID_Data[2],,2026-09-10T01:19:59.580Z,2026-09-10 06:49:59.580
Hanger_RFID_Data[2],,2026-09-10T01:20:10.340Z,2026-09-10 06:50:10.340
Hanger_RFID_Data[2],,2026-09-10T01:20:21.133Z,2026-09-10 06:50:21.133
Hanger_RFID_Data[2],,2026-09-10T01:20:31.914Z,2026-09-10 06:50:31.914
Hanger_RFID_Data[2],,2026-09-10T01:20:42.698Z,2026-09-10 06:50:42.698
Hanger_RFID_Data[2],,2026-09-10T01:20:53.512Z,2026-09-10 06:50:53.512
Hanger_RFID_Data[2],,2026-09-10T01:21:04.292Z,2026-09-10 06:51:04.292
Hanger_RFID_Data[2],,2026-09-10T01:21:15.109Z,2026-09-10 06:51:15.109
Hanger_RFID_Data[2],,2026-09-10T01:21:25.912Z,2026-09-10 06:51:25.912
Hanger_RFID_Data[2],,2026-09-10T01:21:36.680Z,2026-09-10 06:51:36.680
Hanger_RFID_Data[2],,2026-09-10T01:21:47.421Z,2026-09-10 06:51:47.421
Hanger_RFID_Data[2],,2026-09-10T01:21:58.245Z,2026-09-10 06:51:58.245
Hanger_RFID_Data[2],,2026-09-10T01:22:09.052Z,2026-09-10 06:52:09.052
Hanger_RFID_Data[2],,2026-09-10T01:22:19.875Z,2026-09-10 06:52:19.875
Hanger_RFID_Data[2],,2026-09-10T01:22:30.644Z,2026-09-10 06:52:30.644
Hanger_RFID_Data[2],,2026-09-10T01:22:41.415Z,2026-09-10 06:52:41.415
Hanger_RFID_Data[2],,2026-09-10T01:22:52.187Z,2026-09-10 06:52:52.187
Hanger_RFID_Data[2],,2026-09-10T01:23:02.974Z,2026-09-10 06:53:02.974
Hanger_RFID_Data[2],,2026-09-10T01:23:13.785Z,2026-09-10 06:53:13.785
Hanger_RFID_Data[2],,2026-09-10T01:23:24.593Z,2026-09-10 06:53:24.593
